"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-08","11.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.9",",,W","2.2",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-09","0.8",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"8.9",",,W","1.1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-10","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","3.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-11","1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.1",",,W","6.7",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-12","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","6.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-13","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","5.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-14","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","8.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-15","1.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","15.6",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-16","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-17","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","12.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-18","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","12.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-19","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","11.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-20","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-21","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","7.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-22","0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","12.2",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-23","16.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","12.8",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-24","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","11.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-25","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","12.8",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-26","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","14.4",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-27","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","15.6",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-28","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","17.8",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-29","0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","19.4",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-30","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","19.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-05-31","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","13.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-01","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","10.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-02","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.2",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-03","11.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","15.6",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-04","4.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","18.9",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-05","6.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","20.6",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-06","1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","21.1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-07","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","17.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-08","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-09","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","18.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-10","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","21.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-11","1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","21.1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-12","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","20.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-13","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-14","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","12.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-15","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-16","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","15.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-17","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","15.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-18","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","18.3",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-19","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","18.3",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-20","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","21.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-21","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","21.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-22","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","22.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-23","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","23.3",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-24","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","23.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-25","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","22.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-26","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","20.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-27","2.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","22.2",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-28","2.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","21.1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-29","14.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","18.3",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-06-30","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","19.4",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-01","0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","19.4",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-02","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.3",",,W","20.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-03","3.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","21.7",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-04","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","20.0",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-05","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.3",",,W","22.2",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-06","13.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"35.6",",,W","21.1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-07","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","22.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-08","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","23.9",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-09","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.7",",,W","23.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-10","64.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","22.8",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-11","19.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","22.2",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-12","1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","21.7",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-13","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","21.1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-14","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","21.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-15","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","21.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-16","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","20.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-17","0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","20.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-18","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.8",",,W","22.2",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-19","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"34.4",",,W","25.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-20","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.9",",,W","27.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-21","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.8",",,W","25.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-22","36.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.3",",,W","22.2",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-23","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","22.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-24","4.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","22.2",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-25","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","22.2",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-26","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.3",",,W","25.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-27","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.9",",,W","24.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-28","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.9",",,W","26.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-29","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","25.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-30","2.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.3",",,W","23.3",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-07-31","19.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","21.1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-01","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","21.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-02","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.7",",,W","25.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-03","13.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","21.1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-04","14.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","21.1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-05","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","22.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-06","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","21.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-07","11.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","18.9",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-08","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","20.0",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-09","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","22.2",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-10","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.3",",,W","24.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-11","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","25.6",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-12","44.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","22.2",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-13","6.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","22.2",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-14","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","22.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-15","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","21.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-16","5.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.2",",,W","19.4",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-17","3.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","17.8",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-18","5.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","17.2",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-19","3.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","18.9",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-20","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","16.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-21","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","20.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-22","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","22.8",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-23","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","23.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-24","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-25","9.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.7",",,W","21.7",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-26","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","19.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-27","10.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","18.9",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-28","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","21.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-29","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","22.2",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2020-08-30","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","19.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
